frame,bohrhaken_id,abstand_cm,abstand_px,kalibrierung_px,kalibrierung_cm_pro_px
newgif-frame-011.png,1.0,2.8513769266784066,4.06145956010195,4.556818181818182,0.7020571999999999
newgif-frame-011.png,2.0,3.524113257093896,8.66559716785587,6.47858863998015,0.406678638393927
newgif-frame-012.png,1.0,9.109763406776114,12.975813661302976,5.105583597654825,0.7020571999999999
newgif-frame-012.png,2.0,4.905257219033293,12.975813661302976,13.389355108863734,0.3780307999999999
newgif-frame-013.png,1.0,1.9275703573707497,2.745603004101019,4.556818181818182,0.7020571999999999
newgif-frame-013.png,2.0,3.5529933351124035,9.398687448515846,11.132398546748274,0.3780307999999999
newgif-frame-014.png,1.0,1.6076053070781378,2.2898494696417013,4.556818181818182,0.7020571999999999
newgif-frame-014.png,2.0,4.905257219033293,12.975813661302976,10.161530355554468,0.3780307999999999
newgif-frame-015.png,1.0,9.109763406776114,12.975813661302976,4.717230146174507,0.7020571999999999
newgif-frame-015.png,2.0,4.11716880285774,9.25729944546984,9.758111040394096,0.4447483660985516
newgif-frame-016.png,1.0,5.95617633462305,8.483890393294237,4.732320089703469,0.7020571999999999
newgif-frame-016.png,2.0,5.336771827804714,12.975813661302976,11.895885753722332,0.4112861025216678
newgif-frame-017.png,1.0,4.431988121630615,6.312859011531562,4.556818181818182,0.7020571999999999
newgif-frame-017.png,2.0,4.905257219033293,12.975813661302976,13.670454545454543,0.3780307999999999
newgif-frame-017.png,3.0,0.44784661575812273,0.5555700105762449,11.601071333780677,0.8061029343423524
newgif-frame-018.png,3.0,0.04779139218545536,0.47791392185455356,18.803306748413327,0.1
newgif-frame-019.png,1.0,2.030181601596225,3.77332249277536,6.424570430057865,0.5380355390993847
newgif-frame-019.png,2.0,4.905257219033293,12.975813661302976,9.9700820206619,0.3780307999999999
newgif-frame-019.png,3.0,1.2470429874861162,2.2898494696417013,8.279171312452611,0.5445960549019164
newgif-frame-020.png,2.0,3.220933692060212,6.86165971611891,10.480617774442054,0.4694102921620886
newgif-frame-020.png,3.0,0.3760867819402308,0.6545245548007308,6.1802757035918265,0.5745953748896862
newgif-frame-021.png,2.0,4.288437744328235,11.34414905962222,13.020312459632349,0.3780307999999999
newgif-frame-021.png,3.0,0.22545242652302722,0.3742171698442195,4.706034119582488,0.6024641429918338
newgif-frame-022.png,3.0,0.5902871734030094,0.49756087310798763,12.173768254506598,1.1863617203575751
newgif-frame-023.png,3.0,0.04174097880944361,0.417409788094436,15.186326679737721,0.1
newgif-frame-045.png,1.0,7.18947396265798,11.464630766869128,6.196864433067389,0.6271003496627524
newgif-frame-046.png,1.0,2.4569659782184923,4.28982971711778,4.437151142256593,0.5727420760815795
newgif-frame-047.png,1.0,11.828512006528996,8.444424721040878,4.927367642056384,1.4007481145584761
newgif-frame-048.png,1.0,5.165942336872581,3.643451773999756,4.780126868554736,1.4178703760366904
newgif-frame-049.png,1.0,2.4326066472347714,6.594952581147281,5.380824685759864,0.3688588533886906
newgif-frame-050.png,1.0,12.239421254982819,10.363775596262691,5.106891510002246,1.180980921605106
newgif-frame-051.png,1.0,6.933622055535976,6.708258248134485,4.510949016726469,1.0335949808527665
newgif-frame-052.png,2.0,11.832512279324403,11.518209319237815,10.820901021409057,1.027287484658022
newgif-frame-053.png,2.0,3.3514227238869934,7.804771772964977,6.1194342524442105,0.429406883555009
newgif-frame-054.png,2.0,2.8122862541129217,7.497551993906987,9.79900082477719,0.3750939315123621
newgif-frame-055.png,2.0,5.138734363649957,7.715276251318288,9.303694941963965,0.6660467099634851
newgif-frame-056.png,2.0,2.277469372805393,3.2097802259264903,12.574008121919508,0.7095405954618001
newgif-frame-057.png,2.0,3.617013023336583,6.669620719294518,6.635979349476816,0.5423116509268572
newgif-frame-058.png,2.0,3.642088593090887,8.96145305173438,11.630550250234062,0.4064171928441901
newgif-frame-059.png,3.0,0.6971075962712752,0.4759144431114909,4.243331638900335,1.4647750375333033
newgif-frame-060.png,3.0,0.9228192503349536,0.4932041722702828,13.508231410457418,1.8710694317266152
